"site_id","entity_id","year_BP","mineralogy","d18O_measurement","d13C_measurement","d18O_dweq","d13C_dweq","TEMP","PREC","ISOT","ITIF","EVAP"
"136","289","990.770524206","aragonite","-8.52766666667",NA,"-8.67231126117234",NA,"23.4641648342246","1659.54704580824","-3.88565206408276","-6.7905918359314","1234.25841778284"
"136","289","992.106761497","aragonite","-8.32066666667",NA,"-8.53551195028626",NA,"23.1081459273777","1552.7615647718","-4.75545831608455","-7.85603542254294","1169.02188295648"
"136","289","993.442998787","aragonite","-8.40166666667",NA,"-8.51386981500668",NA,"23.5970547604531","1610.88994170856","-4.29106217876398","-7.51552690239403","1222.61033777178"
"136","289","994.779236077","aragonite","-8.28266666667",NA,"-8.32991253773827",NA,"23.8827280068779","1755.06010871336","-4.32185020955623","-6.80277423662363","1193.52632436946"
"136","289","996.115473368","aragonite","-7.97166666667",NA,"-7.92171868768014",NA,"24.2919659893122","1589.5388960256","-3.61147613978037","-5.57797167755206","1278.40626387708"
"136","289","997.451710658","aragonite","-8.24666666667",NA,"-8.13589852774005",NA,"24.6167034799036","1567.58677990482","-3.66317943902961","-5.33412967477761","1290.95044555246"
"136","289","998.787947949","aragonite","-8.63666666667",NA,"-8.61059503234779",NA,"24.2764570741436","1592.20830458896","-3.66387972627536","-5.75913919375129","1314.80683611513"
"136","289","1000.124185239","aragonite","-8.50666666667",NA,"-8.53551311725155",NA,"24.0009545997418","1673.97751382278","-3.41118374567036","-6.25640777179421","1233.43732145936"
"139","294","234.28","calcite","-8.747","-3.445","-11.0406859568912","-3.445","11.5277519690296","453.831648667137","-6.87326227636171","-7.24897019372707","388.799069965576"
"139","294","236.56","calcite","-8.619","-3.44","-10.8796472748899","-3.44","11.6698149940579","295.987132798884","-6.96229818557952","-8.35168133121805","332.696014753393"
"139","294","238.84","calcite","-8.686","-3.42","-10.9494802193066","-3.42","11.6660941434398","398.873682674889","-6.57575162570198","-7.68376438654255","382.773818513255"
"139","294","241.12","calcite","-8.618","-3.434","-10.8279666328881","-3.434","11.9175824477235","350.872684346553","-6.78336468549345","-7.52502411268407","385.527216567636"
"139","294","243.4","calcite","-8.695","-3.438","-11.0698488132768","-3.438","11.1241839740002","468.32725838307","-7.35917389228563","-8.22831246531491","408.910599954105"
"139","294","245.68","calcite","-8.635","-3.43","-10.8021690216258","-3.43","12.1298526993029","431.246209402508","-6.86180044532786","-8.03595600616869","446.393326413888"
"139","294","247.96","calcite","-8.766","-3.468","-11.1224455410024","-3.468","11.2245102721366","386.324082346394","-7.2904486039127","-7.63073039529471","378.692060330727"
"139","294","250.24","calcite","-8.569","-3.414","-10.8473714140731","-3.414","11.5756627180831","360.099498899198","-6.97862403824756","-8.2942291185324","361.460877542027"
"139","294","252.52","calcite","-8.701","-3.457","-11.1475239656471","-3.457","10.7765392577293","676.522358177406","-6.16147677927112","-7.39695743706113","532.098493571368"
"139","294","254.8","calcite","-8.584","-3.348","-10.9480048686753","-3.348","11.1602754189562","334.657178284912","-7.70815682723476","-8.37293643589803","352.816201342428"
"139","294","257.08","calcite","-8.811","-3.464","-11.2285354412697","-3.464","10.9339408364859","579.302348765203","-6.74974736267158","-7.97934334245096","510.861153664145"
"139","294","259.36","calcite","-8.631","-3.48","-11.0067841306928","-3.48","11.1099959702453","428.9280665271","-8.23658715178756","-9.52457253903069","412.846976585731"
"139","294","261.64","calcite","-8.728","-3.402","-11.0270482206201","-3.402","11.4987043755602","536.622029227235","-7.43255161421668","-8.77599215054579","445.382200445642"
"139","294","266.2","calcite","-8.691","-3.477","-10.9700074090984","-3.477","11.5909819054549","343.810948126492","-7.42290760648492","-8.99096882349077","349.867023921599"
"139","294","268.48","calcite","-8.772","-3.603","-10.9198320136386","-3.603","12.2454860474025","427.451740884854","-5.9573115818549","-7.20750983471408","443.433838625338"
"139","294","270.76","calcite","-8.725","-3.75","-11.0649253089981","-3.75","11.2988439075853","492.768491545629","-7.22564796773399","-8.63044073888423","443.052137056831"
"139","294","273.04","calcite","-8.864","-3.76","-11.3071701810115","-3.76","10.817312875945","372.475281929048","-7.11577860648057","-9.1516508240604","369.970742683701"
"139","294","275.32","calcite","-8.781","-3.545","-11.139146821372","-3.545","11.2184810733703","500.965815186434","-7.15722256666432","-8.21955001796399","435.866707707582"
"139","294","277.6","calcite","-8.969","-3.819","-11.3876253800547","-3.819","10.952396544933","466.335300048014","-7.15174735613805","-8.31207186548152","401.565567984188"
"139","294","279.88","calcite","-8.778","-3.686","-11.3808358112844","-3.686","10.030871836346","471.502271710177","-8.41433814818176","-9.25513571210419","428.184021306416"
"139","294","282.16","calcite","-8.924","-3.77","-11.5351753978823","-3.77","10.012391479491","431.959112969152","-7.71778966259963","-8.54968685998008","398.658644143616"
"139","294","284.44","calcite","-8.78","-3.626","-11.2559846038124","-3.626","10.6453757606364","305.228114783631","-7.11735985074792","-8.8643523793436","331.835536980526"
"139","294","286.72","calcite","-8.897","-3.588","-11.2416134918651","-3.588","11.3019153482294","462.110559888802","-7.42336745216008","-7.6021850495105","425.607874784581"
"139","294","289","calcite","-8.854","-3.519","-11.1821609428927","-3.519","11.3756577184799","585.16380331533","-6.59975419305593","-8.69903205199528","489.916522045432"
"139","294","291.28","calcite","-8.94","-3.363","-11.2453692514917","-3.363","11.4998467332871","446.553129705062","-6.78539535001053","-8.36147431596217","446.537461250212"
"139","294","293.56","calcite","-8.871","-3.203","-11.2685205011593","-3.203","11.0403200289493","731.667816166818","-7.60605772660539","-8.61280273251755","588.902121223683"
"139","294","295.84","calcite","-9.061","-3.29","-11.3650633192497","-3.29","11.5244880364044","430.732075674848","-7.62135380631383","-7.92952804837046","376.498463952182"
"139","294","298.12","calcite","-8.982","-3.346","-11.3362730414766","-3.346","11.2676422594751","419.772858940073","-7.81952659435417","-8.40254068794539","409.863643222742"
"139","294","302.68","calcite","-9.078","-3.226","-11.3107036590623","-3.226","11.8759045213519","401.517762777226","-7.12718325730348","-8.38538679571662","390.254886213237"
"139","294","304.96","calcite","-8.963","-3.223","-11.3989111844697","-3.223","10.8674599349836","392.833037591213","-6.80050785367786","-8.10782143975117","388.269805551254"
"139","294","307.24","calcite","-8.994","-3.218","-11.2532249588637","-3.218","11.7334517497024","303.33465604719","-7.56744367546958","-8.20371799448358","329.85044148425"
"139","294","309.52","calcite","-8.921","-3.203","-11.4579194368176","-3.203","10.3711139680632","368.849099295116","-7.08685316070851","-7.84527007608023","373.604525107333"
"139","294","311.8","calcite","-8.915","-3.245","-11.3700489561235","-3.245","10.7672720163009","521.896933936941","-7.68086904010556","-7.96110584834492","421.426180650531"
"139","294","314.08","calcite","-8.761","-3.34","-11.0033291829042","-3.34","11.7808479019853","320.635012907458","-7.97384265811704","-8.27033010212106","359.447990130461"
"139","294","316.36","calcite","-8.958","-3.404","-11.274045343311","-3.404","11.4504547888883","397.994701627179","-7.24745296612501","-7.69793509770268","382.251375423929"
"139","294","318.64","calcite","-8.742","-3.437","-11.1240771417909","-3.437","11.0960688701182","415.204779185057","-7.72258671127157","-7.97850942352244","415.673539060732"
"139","294","320.92","calcite","-8.814","-3.471","-11.245188109365","-3.471","10.8680236761637","460.126459961773","-7.23165868211944","-7.81352558665164","433.980194522072"
"139","294","323.2","calcite","-8.837","-3.594","-11.1230040804505","-3.594","11.5788565669183","433.319393824336","-6.9845213360124","-7.54559947572221","438.301830892573"
"139","294","325.48","calcite","-8.82","-3.669","-11.1052268756813","-3.669","11.5800853177385","508.752817686392","-6.17170855109952","-7.0151444385275","450.131872336096"
"139","294","327.76","calcite","-8.673","-3.788","-11.0442750583401","-3.788","11.1382726847794","426.246907658845","-6.50401347843938","-8.44721428747781","373.157926224823"
"139","294","330.04","calcite","-8.844","-3.789","-11.175828439574","-3.789","11.3562629369099","406.129070310729","-7.31479730624563","-7.95122803409651","403.971041521078"
"139","294","332.32","calcite","-8.757","-3.777","-11.1717644254072","-3.777","10.9392959723606","373.19931038911","-7.40470511291415","-7.86545622603126","374.748057517563"
"139","294","334.6","calcite","-8.807","-3.923","-11.0288264385416","-3.923","11.888131287112","321.423467249062","-7.42037881617569","-7.59138951113647","313.65801810151"
"139","294","336.88","calcite","-8.816","-3.69","-11.2681281566623","-3.69","10.7665907307644","364.867807891526","-7.60088131905467","-8.59076331470762","371.721123368314"
"139","294","339.16","calcite","-8.821","-3.852","-11.1645424220538","-3.852","11.2956812012475","460.182843727762","-7.17216003664645","-8.03002400933507","406.40169725329"
"139","294","341.44","calcite","-8.857","-3.881","-11.3236725905219","-3.881","10.7021259252285","362.521747020697","-7.90379543454861","-9.19344199597414","391.893004361587"
"139","294","346","calcite","-8.876","-3.779","-11.309167282738","-3.779","10.8677217050294","399.800092751752","-6.92804153300976","-8.22560927363842","350.50045073378"
"139","294","348.28","calcite","-8.91","-3.86","-11.2807232971207","-3.86","11.1766470256589","257.21277188315","-7.03817935208804","-8.04127222298249","332.212997924589"
"139","294","350.56","calcite","-8.983","-3.93","-11.3465975691952","-3.93","11.2223548580016","458.990598266855","-6.51673980178654","-7.86857115375301","414.605425532866"
"139","294","352.84","calcite","-8.945","-3.856","-11.0901532454244","-3.856","12.2848870063896","271.673506634021","-6.48081591643776","-7.11185769413549","296.185955525008"
"139","294","355.12","calcite","-9.085","-3.922","-11.42521008134","-3.922","11.35172798891","366.177076690647","-7.58511489262019","-8.5664380473368","397.425027129329"
"139","294","357.4","calcite","-9.081","-3.771","-11.4306136417889","-3.771","11.3052748371833","331.284548829855","-7.01477919710297","-7.75581689975359","335.992524472179"
"139","294","364.24","calcite","-9.133","-3.659","-11.4837013037305","-3.659","11.3078107425516","463.540210212953","-7.01790712521406","-7.72159750502742","410.661146382451"
"139","294","366.52","calcite","-9.042","-3.708","-11.374888002204","-3.708","11.3809542336896","250.60227113876","-6.57529611124522","-7.19328070974113","352.142705401458"
"139","294","368.8","calcite","-9.098","-3.781","-11.5488417947923","-3.781","10.8151930438773","484.344276332932","-7.16151338854151","-8.28808767228324","442.699206616061"
"139","294","371.08","calcite","-9.183","-3.972","-11.5530947285689","-3.972","11.2208290953026","433.559570681086","-7.06794577752475","-8.18945618029971","383.84194698634"
"139","294","373.36","calcite","-9.016","-3.621","-11.4281192653623","-3.621","10.9911076869713","392.128064076195","-7.61543408026228","-8.47430924293171","460.767670454467"
"139","294","375.64","calcite","-9.132","-3.885","-11.4904313048634","-3.885","11.2699803894943","598.231197755981","-7.10156078770355","-9.40194688463375","462.829648583256"
"139","294","377.92","calcite","-9.023","-3.599","-11.4391771155101","-3.599","10.9724232757304","402.396192522457","-7.19459984271749","-7.44106875469669","365.657216548323"
