"entity_id","mineralogy","interp_age","d13C_measurement","d18O_measurement"
278,"calcite",941.4,-7.8341,-4.3
278,"calcite",941.8,-8.2195,-4.22
278,"calcite",942.1,-8.764,-4.31
278,"calcite",942.4,-8.0881,-4.42
278,"calcite",942.7,-8.4351,-4.26
278,"calcite",943.1,-8.6561,-4.66
278,"calcite",943.4,-7.7769,-4.17
278,"calcite",943.7,-8.5045,-4.53
278,"calcite",944.1,-8.3615,-4.45
278,"calcite",944.4,-8.9139,-4.51
278,"calcite",944.7,-8.8021,-4.39
278,"calcite",945,-9.2235,-4.77
278,"calcite",945.4,-9.483,-4.68
278,"calcite",945.7,-8.8499,-4.43
278,"calcite",946,-9.5409,-4.62
278,"calcite",946.4,-8.7739,-4.67
278,"calcite",946.7,-9.6287,-4.56
278,"calcite",947,-8.7357,-4.37
278,"calcite",947.3,-8.8303,-4.48
278,"calcite",947.7,-8.8197,-4.39
278,"calcite",948,-9.2673,-4.58
278,"calcite",948.3,-8.7733,-4.56
278,"calcite",948.7,-9.379,-4.72
278,"calcite",949,-8.8583,-4.53
278,"calcite",949.3,-8.7893,-4.52
278,"calcite",949.6,-9.1647,-4.7
278,"calcite",950,-8.6217,-4.62
278,"calcite",950.3,-9.7561,-4.73
278,"calcite",950.62,-8.9177,-4.74
278,"calcite",950.95,-8.8696,-4.68
278,"calcite",951.28,-8.7408,-5.21
278,"calcite",951.61,-8.9832,-4.81
278,"calcite",951.94,-9.519,-4.83
278,"calcite",952.27,-8.9518,-5.15
278,"calcite",952.59,-8.8902,-4.82
278,"calcite",952.92,-8.853,-4.89
278,"calcite",953.25,-8.9324,-4.85
278,"calcite",953.58,-8.553,-4.71
278,"calcite",953.91,-8.889,-4.88
278,"calcite",954.24,-8.5366,-4.67
278,"calcite",954.56,-9.8012,-4.75
278,"calcite",954.89,-8.6722,-4.79
278,"calcite",955.22,-9.476,-4.76
278,"calcite",955.55,-8.8466,-4.62
278,"calcite",955.88,-9.4698,-4.7
278,"calcite",956.21,-8.0322,-4.72
278,"calcite",956.53,-8.8998,-4.84
278,"calcite",956.86,-8.6834,-4.67
278,"calcite",957.19,-8.7274,-4.9
278,"calcite",957.52,-9.2034,-4.62
278,"calcite",957.85,-8.5014,-4.67
278,"calcite",958.18,-8.7976,-4.66
278,"calcite",958.5,-9.312,-4.66
278,"calcite",958.83,-8.8178,-4.59
278,"calcite",959.16,-8.9046,-4.62
278,"calcite",959.49,-8.932,-4.77
278,"calcite",959.82,-8.567,-4.67
278,"calcite",960.14,-8.9624,-4.63
278,"calcite",960.47,-8.9176,-4.59
278,"calcite",960.8,-8.5392,-4.55
278,"calcite",961.13,-9.495,-4.74
278,"calcite",961.46,-9.519,-4.73
278,"calcite",961.79,-8.946,-4.66
278,"calcite",962.11,-9.587,-4.63
278,"calcite",962.44,-9.546,-4.72
278,"calcite",962.77,-9.56,-4.71
278,"calcite",963.1,-9.608,-4.65
278,"calcite",963.43,-9.626,-4.67
278,"calcite",963.76,-9.66,-4.71
278,"calcite",964.08,-9.59,-4.61
278,"calcite",964.41,-9.568,-4.65
278,"calcite",964.74,-9.74,-4.72
278,"calcite",965.07,-9.402,-4.65
278,"calcite",965.4,-8.952,-4.62
278,"calcite",965.73,-8.891,-4.65
278,"calcite",966.05,-9.06,-4.76
278,"calcite",966.38,-9.015,-4.57
278,"calcite",966.71,-9.013,-4.67
278,"calcite",967.04,-8.917,-4.6
278,"calcite",967.37,-9.006,-4.64
278,"calcite",967.7,-9.338,-4.68
278,"calcite",968.02,-8.924,-4.61
278,"calcite",968.35,-9.007,-4.45
278,"calcite",968.68,-8.967,-4.56
278,"calcite",969.01,-8.871,-4.4
278,"calcite",969.34,-8.96,-4.61
278,"calcite",969.66,-9.103,-4.83
278,"calcite",969.99,-8.991,-4.6
278,"calcite",970.32,-9.131,-4.76
278,"calcite",970.65,-9.013,-4.62
278,"calcite",970.98,-8.961,-4.7
278,"calcite",971.31,-9.008,-4.58
278,"calcite",971.63,-9.522,-4.62
278,"calcite",971.96,-8.982,-4.62
278,"calcite",972.29,-9.522,-4.71
278,"calcite",972.62,-8.994,-4.53
278,"calcite",972.95,-9.074,-4.65
278,"calcite",973.28,-8.898,-4.56
278,"calcite",973.6,-9.026,-4.72
278,"calcite",973.93,-8.941,-4.52
278,"calcite",974.26,-8.874,-4.52
278,"calcite",974.59,-9.117,-4.57
278,"calcite",974.92,-9.562,-4.72
278,"calcite",975.25,-9.005,-4.66
278,"calcite",978.2,-9.398,-4.48
278,"calcite",979.84,-8.845,-4.6
278,"calcite",980.17,-9.062,-4.67
278,"calcite",980.5,-9.214,-4.5
278,"calcite",980.83,-9.169,-4.82
278,"calcite",981.15,-9.145,-4.64
278,"calcite",981.48,-9.564,-4.6
278,"calcite",981.81,-8.965,-4.61
278,"calcite",982.14,-9.104,-4.8
278,"calcite",982.47,-9.162,-4.7
278,"calcite",982.8,-9.166,-4.57
278,"calcite",983.12,-9.059,-4.77
278,"calcite",983.45,-9.752,-4.76
278,"calcite",983.78,-9.057,-4.69
278,"calcite",984.11,-9.185,-4.65
278,"calcite",984.44,-9.163,-4.72
278,"calcite",984.77,-9.706,-4.63
278,"calcite",985.09,-9.006,-4.61
278,"calcite",985.42,-8.892,-4.63
278,"calcite",985.75,-9.562,-4.81
278,"calcite",986.08,-9.666,-4.78
278,"calcite",986.41,-9.19,-4.68
278,"calcite",986.74,-9.654,-4.87
278,"calcite",987.06,-9.359,-4.86
278,"calcite",987.39,-9.385,-4.93
278,"calcite",987.72,-9.311,-4.71
278,"calcite",988.05,-10.051,-4.71
278,"calcite",988.38,-9.153,-4.66
278,"calcite",988.71,-9.292,-4.73
278,"calcite",989.03,-9.22,-4.68
278,"calcite",989.36,-9.642,-4.65
278,"calcite",989.69,-9.47,-4.71
278,"calcite",990.02,-9.175,-4.55
278,"calcite",990.35,-9.142,-4.37
278,"calcite",990.67,-9.344,-4.55
278,"calcite",991,-9.29,-4.42
278,"calcite",991.33,-9.787,-4.59
278,"calcite",991.66,-9.283,-4.68
278,"calcite",991.99,-9.266,-4.54
278,"calcite",992.32,-9.139,-4.35
278,"calcite",992.64,-9.235,-4.38
278,"calcite",992.97,-9.305,-4.51
278,"calcite",993.3,-9.327,-4.7
278,"calcite",993.63,-9.219,-4.4
278,"calcite",993.96,-9.188,-4.47
278,"calcite",994.29,-9.011,-4.47
278,"calcite",994.61,-9.526,-4.29
278,"calcite",994.94,-7.341,-4.11
278,"calcite",995.27,-9.005,-4.51
278,"calcite",995.6,-9.13,-4.27
278,"calcite",995.93,-9.026,-4.25
278,"calcite",996.26,-9.121,-4.54
278,"calcite",996.58,-9.107,-4.62
278,"calcite",996.91,-9.304,-4.92
278,"calcite",997.24,-9.196,-4.59
278,"calcite",997.57,-8.995,-4.33
278,"calcite",997.9,-9.57,-4.57
278,"calcite",998.88,-9.031,-5.09
278,"calcite",999.54,-9.092,-4.65
278,"calcite",999.87,-9.133,-4.79
278,"calcite",1000.52,-9.045,-4.39
278,"calcite",1000.85,-8.667,-4.24
278,"calcite",1001.18,-9.601,-4.49
278,"calcite",1001.51,-8.847,-4.36
278,"calcite",1001.84,-8.38,-4.17
278,"calcite",1002.16,-8.922,-4.49
278,"calcite",1002.79,-8.785,-4.13
278,"calcite",1003.41,-8.857,-4.53
278,"calcite",1004.04,-8.696,-4.14
278,"calcite",1004.67,-8.842,-4.38
278,"calcite",1005.29,-8.922,-4.32
278,"calcite",1005.92,-8.732,-4.17
278,"calcite",1006.54,-9.35,-4.42
278,"calcite",1007.17,-8.881,-4.41
278,"calcite",1007.79,-8.853,-4.3
278,"calcite",1008.42,-8.723,-4.25
278,"calcite",1009.04,-8.768,-4.38
278,"calcite",1009.67,-8.759,-4.24
278,"calcite",1010.29,-8.763,-4.28
278,"calcite",1010.92,-8.745,-4.44
278,"calcite",1011.54,-8.591,-4.35
278,"calcite",1012.79,-9.35,-4.37
278,"calcite",1013.42,-8.102,-4.4
278,"calcite",1014.04,-8.707,-4.39
278,"calcite",1014.67,-8.831,-4.39
278,"calcite",1015.29,-8.719,-4.12
278,"calcite",1015.92,-8.716,-4.26
278,"calcite",1016.54,-8.764,-4.41
278,"calcite",1017.17,-8.721,-4.22
278,"calcite",1017.79,-8.786,-4.44
278,"calcite",1018.42,-8.616,-4.38
278,"calcite",1019.04,-8.873,-4.26
278,"calcite",1019.67,-8.6,-4.27
278,"calcite",1020.29,-8.502,-4.21
278,"calcite",1020.92,-8.54,-4.19
278,"calcite",1021.54,-8.448,-4.2
278,"calcite",1022.17,-8.461,-4.13
278,"calcite",1022.79,-8.395,-4.2
278,"calcite",1023.42,-8.46,-4.13
278,"calcite",1024.04,-8.441,-4.1
278,"calcite",1024.67,-8.266,-4.01
278,"calcite",1025.29,-8.646,-4.09
278,"calcite",1025.92,-8.4,-4.13
278,"calcite",1026.54,-8.326,-4.06
278,"calcite",1027.17,-8.227,-4.18
278,"calcite",1027.79,-8.317,-4
278,"calcite",1029.05,-8.05,-4.14
278,"calcite",1029.67,-8.319,-4.17
278,"calcite",1030.3,-7.885,-3.96
278,"calcite",1030.92,-8.023,-4.09
278,"calcite",1031.55,-8.678,-3.99
278,"calcite",1032.17,-7.93,-3.84
278,"calcite",1032.8,-7.756,-4
278,"calcite",1033.42,-7.822,-3.92
278,"calcite",1034.05,-7.876,-4.09
278,"calcite",1034.67,-7.768,-3.92
278,"calcite",1035.3,-7.92,-4.02
278,"calcite",1035.92,-7.817,-3.98
278,"calcite",1036.55,-7.736,-4
278,"calcite",1037.17,-7.752,-3.9
278,"calcite",1037.8,-8.34,-4.04
278,"calcite",1038.42,-7.74,-3.85
278,"calcite",1039.67,-7.627,-3.96
278,"calcite",1040.3,-7.859,-4.04
278,"calcite",1040.92,-7.745,-3.94
278,"calcite",1041.55,-7.887,-4.01
278,"calcite",1042.17,-7.556,-3.54
278,"calcite",1042.8,-7.68,-3.69
278,"calcite",1043.42,-7.957,-4.09
278,"calcite",1044.05,-8.744,-4.19
278,"calcite",1044.67,-7.829,-3.92
278,"calcite",1045.3,-7.781,-3.93
278,"calcite",1045.92,-7.769,-3.93
278,"calcite",1046.55,-7.812,-3.99
278,"calcite",1047.17,-7.85,-4.01
278,"calcite",1047.8,-7.737,-3.74
278,"calcite",1048.42,-7.731,-3.79
278,"calcite",1049.05,-7.736,-3.96
278,"calcite",1050.3,-8.349,-4.09
278,"calcite",1050.92,-7.758,-4.05
278,"calcite",1052.17,-7.689,-4.02
278,"calcite",1052.8,-7.738,-4.03
278,"calcite",1053.43,-7.751,-4.03
278,"calcite",1054.05,-7.701,-3.89
278,"calcite",1054.68,-7.658,-3.68
278,"calcite",1055.3,-7.715,-3.99
278,"calcite",1055.93,-7.729,-4.06
278,"calcite",1056.55,-8.363,-4.01
278,"calcite",1057.18,-7.617,-3.9
278,"calcite",1057.8,-7.718,-3.91
278,"calcite",1058.43,-7.714,-4.03
278,"calcite",1059.05,-7.672,-4.02
278,"calcite",1059.68,-7.645,-3.93
278,"calcite",1060.3,-7.165,-3.23
278,"calcite",1060.93,-7.649,-3.93
278,"calcite",1062.8,-8.364,-3.97
278,"calcite",1063.43,-8.182,-4.32
278,"calcite",1064.05,-7.684,-4
278,"calcite",1064.68,-7.828,-3.97
278,"calcite",1065.3,-7.806,-3.95
278,"calcite",1065.93,-8.055,-4.21
278,"calcite",1067.18,-7.747,-4.04
278,"calcite",1067.8,-7.565,-3.96
278,"calcite",1068.43,-7.53,-4
278,"calcite",1069.05,-8.014,-3.72
278,"calcite",1069.68,-7.52,-3.99
278,"calcite",1070.93,-7.438,-3.93
278,"calcite",1071.55,-7.243,-3.7
278,"calcite",1072.18,-7.731,-4
278,"calcite",1072.8,-7.46,-4.03
278,"calcite",1073.43,-7.449,-3.93
278,"calcite",1074.05,-7.753,-4.18
278,"calcite",1074.68,-7.688,-4.13
278,"calcite",1075.3,-8.623,-4.1
278,"calcite",1075.93,-7.852,-4.16
278,"calcite",1076.55,-7.687,-4.12
278,"calcite",1077.18,-7.438,-3.85
278,"calcite",1077.81,-7.693,-4.1
278,"calcite",1079.06,-7.827,-4
278,"calcite",1079.68,-7.851,-4.21
278,"calcite",1080.31,-7.948,-4.36
278,"calcite",1080.93,-7.71,-4.18
278,"calcite",1081.56,-8.476,-4.16
278,"calcite",1082.18,-7.771,-4.03
278,"calcite",1082.81,-7.785,-4.19
278,"calcite",1083.43,-7.585,-4.07
278,"calcite",1084.06,-7.737,-4.16
278,"calcite",1084.68,-7.701,-4.05
278,"calcite",1085.31,-7.711,-4.06
278,"calcite",1085.93,-7.682,-3.87
278,"calcite",1086.56,-7.743,-3.91
278,"calcite",1087.18,-7.886,-4.11
278,"calcite",1087.81,-8.137,-3.84
278,"calcite",1088.43,-7.916,-4.01
278,"calcite",1089.06,-7.636,-3.66
278,"calcite",1089.68,-8.031,-4.38
278,"calcite",1090.31,-7.868,-4.13
278,"calcite",1090.93,-7.847,-4.11
278,"calcite",1091.56,-7.954,-4.14
278,"calcite",1092.18,-7.801,-4.06
278,"calcite",1092.81,-7.953,-4.1
278,"calcite",1093.43,-7.818,-4.01
278,"calcite",1094.68,-7.811,-4.06
278,"calcite",1095.31,-7.813,-4.17
278,"calcite",1095.93,-7.858,-4.1
278,"calcite",1096.56,-8.009,-4.14
278,"calcite",1097.18,-8.376,-4.7
278,"calcite",1097.81,-7.843,-4.24
278,"calcite",1098.43,-7.841,-4.17
278,"calcite",1099.06,-7.928,-4.21
278,"calcite",1099.68,-7.766,-4.13
286,"aragonite",100.49834191,NA,-7.68466666667
286,"aragonite",101.24237371,NA,-7.71066666667
286,"aragonite",101.98640552,NA,-7.77666666667
286,"aragonite",102.73043733,NA,-7.81966666667
286,"aragonite",103.47446914,NA,-7.94266666667
286,"aragonite",104.21850095,NA,-7.92066666667
286,"aragonite",104.96253276,NA,-7.88266666667
286,"aragonite",105.70656457,NA,-7.88366666667
286,"aragonite",106.45059637,NA,-7.93166666667
286,"aragonite",107.19462818,NA,-7.84666666667
286,"aragonite",107.93865999,NA,-7.99666666667
286,"aragonite",108.6826918,NA,-7.93266666667
286,"aragonite",109.42672361,NA,-8.05766666667
286,"aragonite",110.29158431,NA,-7.96975
286,"aragonite",111.27727391,NA,-7.93775
286,"aragonite",112.26296351,NA,-7.94675
286,"aragonite",113.24865311,NA,-8.13775
286,"aragonite",114.2343427,NA,-7.99575
286,"aragonite",115.2200323,NA,-8.15475
286,"aragonite",116.2057219,NA,-7.81775
286,"aragonite",117.1914115,NA,-7.94275
286,"aragonite",118.17710109,NA,-8.00875
286,"aragonite",119.16279069,NA,-8.00875
286,"aragonite",120.14848029,NA,-8.08675
286,"aragonite",121.13416989,NA,-8.23675
286,"aragonite",122.11985949,NA,-8.06675
286,"aragonite",123.10554908,NA,-8.02175
286,"aragonite",124.09123868,NA,-7.85875
286,"aragonite",125.07692828,NA,-7.74875
286,"aragonite",126.06261788,NA,-7.87775
286,"aragonite",127.04830747,NA,-7.93575
286,"aragonite",128.03399707,NA,-8.00675
286,"aragonite",129.01968667,NA,-8.14875
286,"aragonite",133.45528986,NA,-7.94633333333
286,"aragonite",137.39804825,NA,-8.14633333333
286,"aragonite",141.34080664,NA,-8.3464
286,"aragonite",145.28356503,NA,-8.42433333333
286,"aragonite",149.22632342,NA,-8.27833333333
286,"aragonite",153.16908181,NA,-8.20533333333
286,"aragonite",157.1118402,NA,-8.13733333333
286,"aragonite",161.0545986,NA,-8.30733333333
286,"aragonite",164.99735699,NA,-7.66333333333
286,"aragonite",168.94011538,NA,-7.86533333333
286,"aragonite",172.88287377,NA,-7.79033333333
286,"aragonite",176.82563216,NA,-7.94933333333
286,"aragonite",180.76839055,NA,-8.12433333333
286,"aragonite",184.71114894,NA,-7.85033333333
286,"aragonite",188.65390733,NA,-7.80833333333
286,"aragonite",192.59666572,NA,-7.85033333333
286,"aragonite",196.53942411,NA,-7.80533333333
286,"aragonite",200.4821825,NA,-8.24033333333
286,"aragonite",204.4249409,NA,-8.05733333333
286,"aragonite",208.36769929,NA,-8.21533333333
286,"aragonite",211.64477407,NA,-7.87833333333
286,"aragonite",214.92184885,NA,-8.10633333333
286,"aragonite",218.19892363,NA,-7.99333333333
286,"aragonite",221.47599842,NA,-8.19633333333
286,"aragonite",224.7530732,NA,-7.89833333333
286,"aragonite",228.03014798,NA,-8.17933333333
286,"aragonite",231.30722276,NA,-8.50633333333
286,"aragonite",234.58429755,NA,-8.22433333333
286,"aragonite",237.86137233,NA,-8.08533333333
286,"aragonite",241.13844711,NA,-8.17933333333
286,"aragonite",244.41552189,NA,-7.79866666667
286,"aragonite",247.69259668,NA,-7.91766666667
286,"aragonite",250.96967146,NA,-8.00466666667
286,"aragonite",254.24674624,NA,-7.92266666667
286,"aragonite",257.52382103,NA,-8.08266666667
286,"aragonite",260.80089581,NA,-7.79866666667
286,"aragonite",264.07797059,NA,-7.96166666667
286,"aragonite",267.35504537,NA,-8.05266666667
286,"aragonite",270.63212016,NA,-8.11766666667
286,"aragonite",273.90919494,NA,-8.09166666667
286,"aragonite",277.18626972,NA,-7.88166666667
286,"aragonite",280.4633445,NA,-8.04366666667
286,"aragonite",283.74041929,NA,-8.02866666667
286,"aragonite",287.01749407,NA,-7.88366666667
286,"aragonite",290.29456885,NA,-7.73766666667
286,"aragonite",293.04172186,NA,-7.79866666667
286,"aragonite",295.78887487,NA,-7.52266666667
286,"aragonite",298.53602788,NA,-7.58766666667
286,"aragonite",301.2831809,NA,-7.66566666667
286,"aragonite",304.03033391,NA,-7.39466666667
286,"aragonite",306.77748692,NA,-7.33966666667
286,"aragonite",309.52463993,NA,-7.70066666667
286,"aragonite",312.27179294,NA,-7.60166666667
286,"aragonite",315.01894595,NA,-7.62066666667
286,"aragonite",317.76609896,NA,-7.96766666667
286,"aragonite",320.51325197,NA,-8.12266666667
286,"aragonite",323.26040499,NA,-8.41166666667
286,"aragonite",326.007558,NA,-8.13566666667
286,"aragonite",328.75471101,NA,-7.97266666667
286,"aragonite",331.50186402,NA,-8.00966666667
286,"aragonite",334.24901703,NA,-7.93866666667
286,"aragonite",336.99617004,NA,-7.96366666667
286,"aragonite",339.74332305,NA,-7.90266666667
286,"aragonite",342.49047606,NA,-7.88366666667
286,"aragonite",345.23762907,NA,-7.95166666667
286,"aragonite",347.98478209,NA,-7.87166666667
286,"aragonite",350.7319351,NA,-7.78566666667
286,"aragonite",353.47908811,NA,-7.92766666667
286,"aragonite",356.22624112,NA,-8.00966666667
286,"aragonite",358.97339413,NA,-8.04766666667
286,"aragonite",360.94445393,NA,-8.59133333333
286,"aragonite",362.91551373,NA,-8.44233333333
286,"aragonite",364.88657354,NA,-8.10033333333
286,"aragonite",366.85763334,NA,-8.35233333333
286,"aragonite",368.82869314,NA,-8.51033333333
286,"aragonite",370.79975294,NA,-8.31233333333
286,"aragonite",372.77081275,NA,-8.27033333333
286,"aragonite",374.74187255,NA,-8.34633333333
286,"aragonite",376.71293235,NA,-8.31433333333
286,"aragonite",378.68399215,NA,-8.52933333333
286,"aragonite",380.65505195,NA,-8.47433333333
286,"aragonite",382.62611176,NA,-8.43233333333
286,"aragonite",384.59717156,NA,-8.26233333333
286,"aragonite",386.56823136,NA,-8.24333333333
286,"aragonite",388.53929116,NA,-8.48933333333
286,"aragonite",390.51035097,NA,-8.25933333333
286,"aragonite",392.48141077,NA,-8.1754
286,"aragonite",394.45247057,NA,-8.10033333333
286,"aragonite",396.42353037,NA,-7.99933333333
286,"aragonite",398.39459017,NA,-8.07533333333
286,"aragonite",400.36564998,NA,-8.07033333333
286,"aragonite",402.33670978,NA,-8.13533333333
286,"aragonite",404.30776958,NA,-7.86933333333
286,"aragonite",406.27882938,NA,-8.07233333333
286,"aragonite",408.24988918,NA,-8.06333333333
286,"aragonite",410.22094899,NA,-7.93233333333
286,"aragonite",412.19200879,NA,-7.92033333333
286,"aragonite",414.16306859,NA,-7.93833333333
286,"aragonite",416.13412839,NA,-7.91333333333
286,"aragonite",418.1051882,NA,-7.81933333333
286,"aragonite",420.076248,NA,-7.60966666667
286,"aragonite",422.0473078,NA,-8.05366666667
286,"aragonite",424.0183676,NA,-8.13166666667
286,"aragonite",425.9894274,NA,-8.11166666667
286,"aragonite",427.96048721,NA,-7.81666666667
286,"aragonite",429.93154701,NA,-7.87166666667
286,"aragonite",431.90260681,NA,-7.87466666667
286,"aragonite",433.87366661,NA,-7.91066666667
286,"aragonite",435.84472642,NA,-8.01266666667
286,"aragonite",437.81578622,NA,-7.83166666667
286,"aragonite",439.78684602,NA,-7.94266666667
286,"aragonite",441.75790582,NA,-7.80166666667
286,"aragonite",443.72896562,NA,-7.72366666667
286,"aragonite",445.70002543,NA,-7.76566666667
286,"aragonite",447.67108523,NA,-7.99666666667
286,"aragonite",449.64214503,NA,-7.87966666667
286,"aragonite",451.61320483,NA,-7.9854
286,"aragonite",453.58426464,NA,-7.85366666667
286,"aragonite",455.55532444,NA,-8.07566666667
286,"aragonite",457.52638424,NA,-8.08366666667
286,"aragonite",459.38178489,NA,-7.83666666667
286,"aragonite",461.23718554,NA,-7.95766666667
286,"aragonite",463.0925862,NA,-8.19266666667
286,"aragonite",464.94798685,NA,-8.33666666667
286,"aragonite",466.8033875,NA,-8.43566666667
286,"aragonite",468.65878815,NA,-8.28066666667
286,"aragonite",470.5141888,NA,-8.33866666667
286,"aragonite",472.36958945,NA,-8.28766666667
286,"aragonite",474.2249901,NA,-8.43266666667
286,"aragonite",476.08039076,NA,-8.51266666667
286,"aragonite",477.93579141,NA,-8.50566666667
286,"aragonite",479.79119206,NA,-8.68166666667
286,"aragonite",481.64659271,NA,-8.78366666667
286,"aragonite",483.50199336,NA,-8.61966666667
286,"aragonite",485.35739401,NA,-8.62666666667
286,"aragonite",487.21279467,NA,-8.77066666667
286,"aragonite",489.06819532,NA,-8.66866666667
286,"aragonite",490.92359597,NA,-8.71566666667
286,"aragonite",492.77899662,NA,-8.77266666667
286,"aragonite",494.63439727,NA,-8.63066666667
286,"aragonite",496.48979792,NA,-8.60142857143
286,"aragonite",498.34519858,NA,-8.71442857143
286,"aragonite",500.20059923,NA,-8.41642857143
286,"aragonite",502.05599988,NA,-8.29142857143
286,"aragonite",503.91140053,NA,-8.2624
286,"aragonite",505.76680118,NA,-8.33042857143
286,"aragonite",507.62220183,NA,-8.31742857143
286,"aragonite",509.47760249,NA,-8.28842857143
286,"aragonite",511.33300314,NA,-8.31842857143
286,"aragonite",513.18840379,NA,-8.41442857143
286,"aragonite",515.04380444,NA,-8.27642857143
286,"aragonite",516.89920509,NA,-8.43142857143
286,"aragonite",518.75460574,NA,-8.12842857143
286,"aragonite",520.6100064,NA,-8.17642857143
286,"aragonite",522.46540705,NA,-8.22942857143
286,"aragonite",524.3208077,NA,-8.38542857143
286,"aragonite",526.17620835,NA,-8.31442857143
286,"aragonite",528.031609,NA,-8.22842857143
286,"aragonite",529.88700965,NA,-8.10242857143
286,"aragonite",531.7424103,NA,-8.25042857143
286,"aragonite",533.59781096,NA,-8.13742857143
286,"aragonite",535.45321161,NA,-8.07342857143
286,"aragonite",537.30861226,NA,-8.44542857143
286,"aragonite",539.16401291,NA,-8.26442857143
286,"aragonite",541.01941356,NA,-8.28942857143
286,"aragonite",542.87481421,NA,-8.27442857143
286,"aragonite",544.73021487,NA,-8.33242857143
286,"aragonite",546.58561552,NA,-8.10642857143
286,"aragonite",548.44101617,NA,-8.19342857143
286,"aragonite",550.29641682,NA,-8.17642857143
286,"aragonite",552.15181747,NA,-8.17542857143
286,"aragonite",554.00721812,NA,-7.99442857143
286,"aragonite",555.86261878,NA,-7.98042857143
286,"aragonite",557.71801943,NA,-8.19942857143
286,"aragonite",559.57342008,NA,-7.68442857143
286,"aragonite",561.42882073,NA,-8.08242857143
286,"aragonite",563.28422138,NA,-7.95342857143
286,"aragonite",565.13962203,NA,-8.23542857143
286,"aragonite",566.99502269,NA,-8.00042857143
286,"aragonite",568.85042334,NA,-8.246
286,"aragonite",570.70582399,NA,-8.174
286,"aragonite",572.56122464,NA,-8.467
286,"aragonite",574.41662529,NA,-8.285
286,"aragonite",576.27202594,NA,-8.197
286,"aragonite",578.12742659,NA,-8.479
286,"aragonite",579.98282725,NA,-8.331
286,"aragonite",581.8382279,NA,-8.268
286,"aragonite",583.69362855,NA,-8.269
286,"aragonite",585.5490292,NA,-8.239
286,"aragonite",587.40442985,NA,-8.248
286,"aragonite",589.2598305,NA,-8.371
286,"aragonite",591.11523116,NA,-8.428
286,"aragonite",592.97063181,NA,-8.041
286,"aragonite",594.82603246,NA,-8.332
286,"aragonite",596.68143311,NA,-8.413
286,"aragonite",598.53683376,NA,-8.2134
286,"aragonite",600.39223441,NA,-8.249
286,"aragonite",602.24763507,NA,-7.9294
286,"aragonite",604.10303572,NA,-7.996
286,"aragonite",605.95843637,NA,-8.007
286,"aragonite",607.81383702,NA,-8.1928
286,"aragonite",609.66923767,NA,-8.4538
286,"aragonite",611.52463832,NA,-8.3208
286,"aragonite",613.38003898,NA,-8.3178
286,"aragonite",615.23543963,NA,-8.2888
286,"aragonite",617.09084028,NA,-8.3618
286,"aragonite",618.94624093,NA,-8.0808
286,"aragonite",620.80164158,NA,-8.0358
286,"aragonite",622.65704223,NA,-8.2178
286,"aragonite",624.51244289,NA,-7.9258
286,"aragonite",626.36784354,NA,-7.9428
286,"aragonite",628.22324419,NA,-8.2028
286,"aragonite",630.07864484,NA,-7.7488
286,"aragonite",631.93404549,NA,-7.5728
286,"aragonite",633.78944614,NA,-7.5328
286,"aragonite",635.64484679,NA,-7.8318
286,"aragonite",637.50024745,NA,-7.9148
286,"aragonite",639.3556481,NA,-7.7818
286,"aragonite",641.21104875,NA,-7.6318
286,"aragonite",643.0664494,NA,-7.3738
286,"aragonite",645.59707787,NA,-7.8918
286,"aragonite",648.12770633,NA,-7.9918
286,"aragonite",650.6583348,NA,-7.9158
286,"aragonite",653.18896326,NA,-7.9998
286,"aragonite",655.71959173,NA,-8.3058
286,"aragonite",658.25022019,NA,-8.2628
286,"aragonite",660.78084866,NA,-8.0078
286,"aragonite",663.31147712,NA,-7.7518
286,"aragonite",665.84210559,NA,-7.9418
286,"aragonite",668.37273405,NA,-8.0488
286,"aragonite",670.90336252,NA,-8.3108
286,"aragonite",673.43399098,NA,-8.4558
286,"aragonite",675.96461944,NA,-8.3698
286,"aragonite",678.49524791,NA,-8.6658
286,"aragonite",681.02587637,NA,-8.2658
286,"aragonite",683.55650484,NA,-8.0438
286,"aragonite",686.0871333,NA,-8.2758
286,"aragonite",688.61776177,NA,-7.9758
286,"aragonite",691.14839023,NA,-7.8878
286,"aragonite",693.6790187,NA,-8.0768
286,"aragonite",696.20964716,NA,-8.08225
286,"aragonite",698.74027563,NA,-8.14625
286,"aragonite",701.27090409,NA,-7.89525
286,"aragonite",703.80153256,NA,-7.71325
286,"aragonite",706.33216102,NA,-7.24325
286,"aragonite",708.86278949,NA,-7.62825
286,"aragonite",711.39341795,NA,-7.65525
286,"aragonite",713.92404642,NA,-8.21625
286,"aragonite",716.45467488,NA,-7.93225
286,"aragonite",718.98530335,NA,-8.22425
286,"aragonite",721.51593181,NA,-8.05225
286,"aragonite",724.04656028,NA,-7.86225
286,"aragonite",726.57718874,NA,-7.97325
286,"aragonite",729.10781721,NA,-8.08525
286,"aragonite",731.63844567,NA,-8.41625
286,"aragonite",734.16907414,NA,-8.40925
286,"aragonite",736.6997026,NA,-8.22625
286,"aragonite",739.23033107,NA,-8.04725
286,"aragonite",741.76095953,NA,-8.05925
286,"aragonite",744.291588,NA,-8.08925
286,"aragonite",746.82221646,NA,-8.23225
286,"aragonite",749.35284493,NA,-8.09225
286,"aragonite",751.88347339,NA,-8.47225
